Wall time,Step,Value
1501423170.973282,4,1.9862481355667114
1501423171.398003,7,1.9852170944213867
1501423172.594497,16,1.738053560256958
1501423173.121061,20,1.6449486017227173
1501423173.526884,23,1.6097311973571777
1501423174.209507,28,1.5757007598876953
1501423175.370299,37,1.4274348020553589
1501423177.802457,55,1.278273582458496
1501423177.932734,56,1.2994861602783203
1501423178.174849,58,1.2966772317886353
1501423179.666917,69,1.1828587055206299
1501423181.229812,80,1.1373991966247559
1501423181.35751,81,1.1750233173370361
1501423181.490241,82,1.1075084209442139
1501423182.024662,86,1.0919135808944702
1501423182.426362,89,1.046226978302002
1501423182.548966,90,1.0744447708129883
1501423185.596761,103,1.02088463306427
1501423185.719869,104,1.0410757064819336
1501423185.867226,105,1.0111346244812012
1501423188.340588,124,0.9210814237594604
1501423188.762879,127,0.9039434194564819
1501423189.174101,130,0.9058012366294861
1501423189.321427,131,0.8917655944824219
1501423190.512802,140,0.8726087212562561
1501423194.222207,168,0.837645947933197
1501423194.730476,172,0.8028920292854309
1501423194.861669,173,0.8033755421638489
1501423196.032642,182,0.8084200620651245
1501423196.161604,183,0.8039308786392212
1501423196.568575,186,0.7601253986358643
1501423197.231892,191,0.7602083086967468
1501423197.380884,192,0.7503477334976196
1501423198.237432,198,0.7684070467948914
1501423201.383375,212,0.7392576932907104
1501423202.046424,216,0.7482023239135742
1501423202.187711,217,0.7135581970214844
1501423202.629288,220,0.6962059736251831
1501423202.766697,221,0.6844277381896973
1501423203.477288,226,0.6770875453948975
1501423204.305561,232,0.6915506720542908
1501423204.439592,233,0.7041351795196533
1501423204.563234,234,0.6980453729629517
1501423205.267341,239,0.6875197887420654
1501423205.678692,242,0.7251911163330078
1501423206.026451,244,0.6983058452606201
1501423208.507147,261,0.6330517530441284
1501423209.990121,272,0.6430937051773071
1501423210.634093,277,0.6351011991500854
1501423212.168261,289,0.6380409002304077
1501423212.79621,294,0.5749800205230713
1501423213.051932,296,0.6462581157684326
1501423213.182868,297,0.6428753137588501
1501423213.44239,299,0.6451385021209717
1501423215.849219,308,0.6309475898742676
1501423216.126831,310,0.6091510653495789
1501423218.250631,324,0.6270098090171814
1501423218.765789,327,0.5889151096343994
1501423219.397166,330,0.5998693704605103
1501423219.585776,331,0.5807835459709167
1501423220.373257,336,0.585166335105896
1501423220.515693,337,0.5918720364570618
1501423221.078784,341,0.6250426769256592
1501423221.371995,343,0.6315577030181885
1501423221.490283,344,0.5890277624130249
1501423222.745156,353,0.5903410911560059
1501423223.13948,356,0.5869717001914978
1501423224.066027,362,0.5724736452102661
1501423224.21327,363,0.5491592884063721
1501423224.398374,364,0.5533765554428101
1501423224.539477,365,0.5870217084884644
1501423224.855577,367,0.5134036540985107
1501423225.542197,371,0.5881938934326172
1501423226.147843,375,0.5460571050643921
1501423226.280772,376,0.5273224711418152
1501423226.762935,379,0.5437965393066406
1501423226.916945,380,0.5303611755371094
1501423227.073574,381,0.5691748857498169
1501423228.734508,393,0.5530006289482117
1501423229.274738,397,0.5538790225982666
1501423229.409052,398,0.5204733610153198
1501423231.332514,404,0.5073195695877075
1501423231.599806,406,0.5754842162132263
1501423233.658563,420,0.5242005586624146
1501423234.599861,426,0.5894168019294739
1501423235.061179,429,0.5491911768913269
1501423235.668897,433,0.5134146809577942
1501423236.368464,438,0.5182174444198608
1501423236.744205,441,0.5217705368995667
1501423237.955775,450,0.4955724775791168
