Wall time,Step,Value
1501424713.470727,4,1.6251070499420166
1501424713.945881,7,1.4788601398468018
1501424715.532765,16,1.1755645275115967
1501424716.199729,20,1.0687923431396484
1501424716.595309,23,1.0840215682983398
1501424717.224592,28,1.0270313024520874
1501424718.724516,37,0.8880679607391357
1501424721.712624,55,0.7683651447296143
1501424721.848653,56,0.7451200485229492
1501424722.161165,58,0.7758907079696655
1501424723.904198,69,0.706976056098938
1501424726.06526,80,0.6491650938987732
1501424726.348517,81,0.6355381011962891
1501424726.552319,82,0.7076783180236816
1501424727.099371,86,0.6388054490089417
1501424727.681232,89,0.6146574020385742
1501424727.880316,90,0.578241229057312
1501424731.20873,103,0.580054759979248
1501424731.40831,104,0.59322190284729
1501424731.529516,105,0.591644287109375
1501424735.092452,124,0.5377407073974609
1501424735.540901,127,0.5732303857803345
1501424735.985248,130,0.5410267114639282
1501424736.225848,131,0.5276296734809875
1501424737.548705,140,0.5034326910972595
1501424742.684034,168,0.5146126747131348
1501424743.231772,172,0.4455030560493469
1501424743.370743,173,0.46608835458755493
1501424744.673447,182,0.4440392255783081
1501424744.794236,183,0.45917582511901855
1501424745.183186,186,0.4635560214519501
1501424745.851204,191,0.4199237823486328
1501424746.030689,192,0.3887607455253601
1501424747.265605,198,0.45276910066604614
1501424750.71817,212,0.40538761019706726
1501424751.272238,216,0.3971608281135559
1501424751.425541,217,0.4207321107387543
1501424751.862706,220,0.431275337934494
1501424752.003833,221,0.4432072043418884
1501424752.641239,226,0.43084287643432617
1501424753.473893,232,0.3966227173805237
1501424753.619748,233,0.4370066225528717
1501424753.752598,234,0.4175047278404236
1501424754.4804,239,0.3909013867378235
1501424754.931441,242,0.39701545238494873
1501424755.212183,244,0.3886256814002991
1501424757.681574,261,0.37320467829704285
1501424759.274208,272,0.3740993142127991
1501424759.993607,277,0.35364431142807007
1501424762.080728,289,0.347923219203949
1501424762.771269,294,0.3501543402671814
1501424763.084684,296,0.3923749327659607
1501424763.227516,297,0.37327292561531067
1501424763.510437,299,0.3728659749031067
1501424766.634797,308,0.3979937732219696
1501424766.976956,310,0.35554248094558716
1501424769.030709,324,0.3615720272064209
1501424769.429509,327,0.34395167231559753
1501424769.839739,330,0.4013102650642395
1501424769.97413,331,0.42578405141830444
1501424770.604096,336,0.34937748312950134
1501424770.725049,337,0.37033069133758545
1501424771.228783,341,0.3604564964771271
1501424771.529354,343,0.3442825675010681
1501424771.655463,344,0.3345410227775574
1501424773.023946,353,0.3368615508079529
1501424773.467596,356,0.33200782537460327
1501424774.395136,362,0.333156943321228
1501424774.538126,363,0.37944722175598145
1501424774.686478,364,0.35113680362701416
1501424774.843819,365,0.3181495666503906
1501424775.17198,367,0.34145015478134155
1501424775.83962,371,0.339121013879776
1501424776.386557,375,0.33444321155548096
