Wall time,Step,Value
1501425501.868268,4,1.9701260328292847
1501425502.256615,7,1.7170953750610352
1501425503.442526,16,1.3926513195037842
1501425504.229075,20,1.2393840551376343
1501425504.623491,23,1.1775434017181396
1501425505.281596,28,1.0350180864334106
1501425506.544468,37,0.8505755066871643
1501425509.227317,55,0.6280657052993774
1501425509.373568,56,0.6363998651504517
1501425509.667124,58,0.7962149977684021
1501425511.235059,69,0.8646537065505981
1501425512.773698,80,1.0142086744308472
1501425512.905498,81,0.991178572177887
1501425513.038735,82,1.3924332857131958
1501425513.564851,86,0.6932617425918579
1501425513.989927,89,0.673874020576477
1501425514.119138,90,0.8884115219116211
1501425516.9277,103,0.5617130994796753
1501425517.053781,104,0.6457844376564026
1501425517.190766,105,0.7112024426460266
1501425519.698757,124,0.4904835522174835
1501425520.16262,127,0.4825098216533661
1501425520.573894,130,0.4806421399116516
1501425520.713841,131,0.623091995716095
1501425521.925771,140,0.9216439723968506
1501425525.70804,168,0.2510679364204407
1501425526.254307,172,0.5385468602180481
1501425526.388866,173,0.39851030707359314
1501425527.578787,182,0.2708617150783539
1501425527.71106,183,0.22556908428668976
1501425528.156156,186,0.21795696020126343
1501425528.767122,191,0.924967885017395
1501425528.899094,192,1.0260512828826904
1501425532.717054,212,0.5993443727493286
1501425533.327142,216,0.21619641780853271
1501425533.474329,217,0.2071567177772522
1501425533.954737,220,0.20123536884784698
1501425534.091753,221,0.11311525851488113
1501425534.755207,226,0.2579936385154724
1501425535.624196,232,0.28459644317626953
1501425535.857833,233,0.28005748987197876
1501425536.125317,234,0.45409128069877625
1501425536.961713,239,0.1756322830915451
1501425537.369123,242,0.21093827486038208
1501425537.645893,244,0.17919762432575226
1501425539.957744,261,0.38317763805389404
1501425541.400865,272,0.5981639623641968
1501425542.283319,277,0.8589443564414978
1501425543.918026,289,0.12583205103874207
1501425544.634065,294,0.17090357840061188
1501425544.890367,296,0.284929484128952
1501425545.022296,297,0.33217042684555054
1501425545.281432,299,0.5055888295173645
1501425547.613436,308,0.14846719801425934
1501425547.937807,310,0.14100858569145203
1501425549.790215,324,0.17193076014518738
1501425550.200867,327,0.14976173639297485
1501425550.591822,330,0.1025255024433136
1501425550.72548,331,0.10068845748901367
1501425551.399475,336,0.5659880638122559
1501425551.531426,337,0.4199981093406677
1501425552.114972,341,0.16042843461036682
1501425552.363889,343,0.12741106748580933
1501425552.480615,344,0.12648075819015503
1501425553.669615,353,0.15039564669132233
1501425554.081353,356,0.1301151067018509
1501425554.864118,362,0.1416369527578354
1501425554.991253,363,0.1386636644601822
1501425555.127449,364,0.13977059721946716
1501425555.259595,365,0.11697281897068024
1501425555.528542,367,0.13865426182746887
1501425556.097515,371,0.06012516841292381
1501425556.623644,375,0.3924574851989746
1501425556.760002,376,1.2407732009887695
1501425557.151014,379,0.15358151495456696
1501425557.281294,380,0.15301263332366943
1501425557.411933,381,0.1708775758743286
1501425559.01815,393,0.08596009016036987
1501425559.546091,397,0.1386958658695221
1501425559.678202,398,0.1639401614665985
1501425561.535997,404,0.6471247673034668
1501425561.825134,406,0.15676002204418182
1501425563.682068,420,1.1475622653961182
1501425564.52627,426,0.1189560666680336
1501425564.928738,429,0.10861299932003021
1501425565.454341,433,0.13292725384235382
1501425566.381303,438,0.09918432682752609
1501425566.790462,441,0.15170659124851227
1501425568.052842,450,0.11913413554430008
1501425572.473534,483,0.09831561148166656
1501425573.129212,488,0.4352169930934906
1501425575.485964,500,0.09314604103565216
1501425576.457659,506,0.06734808534383774
1501425576.59231,507,0.08678565919399261
1501425576.728736,508,0.07819251716136932
1501425577.118115,511,0.22482585906982422
1501425577.942218,517,0.07232995331287384
1501425578.106261,518,0.05617261305451393
1501425579.055169,525,0.19137531518936157
1501425579.704182,530,0.10007261484861374
1501425580.10953,533,0.3070593476295471
1501425581.579309,544,0.10932334512472153
1501425581.720931,545,0.09631769359111786
1501425581.87276,546,0.0787264034152031
1501425581.997882,547,0.06239394098520279
1501425583.316484,557,0.12822946906089783
1501425584.406827,565,0.06658563017845154
1501425584.679481,567,0.08164489269256592
1501425585.080876,570,0.10842853039503098
1501425585.216447,571,0.0750550627708435
1501425585.623908,574,0.06573203206062317
1501425586.496757,580,0.7408455610275269
1501425586.75393,582,0.06530039012432098
1501425587.264824,586,0.06665880978107452
1501425588.652674,596,0.0637124553322792
1501425589.068966,599,0.06380144506692886
1501425590.097981,600,0.06740470230579376
1501425590.787853,604,0.33797594904899597
1501425591.182503,607,0.0740487203001976
1501425593.067586,621,0.21318310499191284
1501425594.312981,630,1.0165375471115112
1501425595.120881,636,0.052497416734695435
1501425595.949509,642,0.0678267553448677
1501425596.219282,644,0.11637275665998459
1501425597.258478,650,0.10854391008615494
1501425597.691871,652,0.060459788888692856
1501425597.83949,653,0.14695435762405396
1501425598.265952,656,0.08348540961742401
1501425598.423061,657,0.08767090737819672
1501425598.800308,659,0.05682063847780228
1501425599.122509,661,0.09273660182952881
1501425599.377194,663,0.05759763717651367
1501425599.513183,664,0.03647304326295853
1501425600.726558,672,0.08042104542255402
1501425601.157776,675,0.047925882041454315
1501425602.168983,682,0.3817233443260193
1501425602.475938,684,0.3148994445800781
1501425603.254077,689,0.08589974790811539
1501425603.872023,693,0.07128763198852539
1501425604.943886,700,0.3255775272846222
1501425607.045626,706,0.055449068546295166
1501425611.331064,734,0.27490633726119995
1501425611.801345,737,0.07143184542655945
1501425612.746399,743,0.0715964138507843
1501425613.208086,746,0.06484557688236237
1501425613.502002,748,0.05749963968992233
1501425613.866779,750,0.32354259490966797
1501425614.271955,752,0.147074893116951
1501425614.668394,754,0.05387422442436218
1501425615.374374,759,0.04365319386124611
1501425615.496109,760,0.07444019615650177
1501425616.14853,764,0.05499274283647537
1501425616.919317,769,0.09623715281486511
1501425618.805571,781,0.06115133687853813
1501425619.115097,782,0.09174857288599014
1501425619.625161,785,0.09297970682382584
1501425620.396621,790,0.06990395486354828
1501425620.549788,791,0.06363925337791443
1501425622.858229,800,0.37350738048553467
1501425624.006859,805,0.055376820266246796
1501425624.144914,806,0.05492632836103439
1501425624.66478,810,0.06498748064041138
1501425624.927536,812,0.06851089000701904
1501425625.582875,817,0.19627660512924194
1501425625.719158,818,0.09764871746301651
1501425625.907927,819,0.0791667029261589
1501425626.329364,822,0.03267000615596771
1501425628.094722,832,0.04146374762058258
1501425629.598958,840,0.03328489884734154
1501425629.781258,841,0.07707071304321289
1501425630.55257,846,0.11648061871528625
1501425631.300691,851,0.16686773300170898
1501425632.278806,857,0.08218859881162643
1501425632.407061,858,0.06906604766845703
1501425632.941406,862,0.07692686468362808
1501425633.616188,867,0.1210927814245224
1501425634.608462,874,0.09882418066263199
1501425634.739989,875,0.05914647877216339
1501425635.008979,877,0.05361040681600571
1501425635.268431,879,0.03886108100414276
1501425636.998449,892,0.023642215877771378
1501425637.134139,893,0.0317227840423584
1501425637.388981,895,0.0377066470682621
1501425639.503658,903,0.048773378133773804
1501425641.691955,920,0.06779035925865173
1501425641.88986,921,0.04163605719804764
1501425642.290819,924,0.05300073325634003
1501425642.562033,926,0.1592845469713211
1501425643.170641,930,0.037266120314598083
1501425643.457995,932,0.033223822712898254
1501425646.468361,952,0.05501023679971695
1501425648.045295,964,0.12705658376216888
1501425648.402472,967,0.08727580308914185
1501425649.051088,972,0.05921738222241402
1501425650.341679,981,0.030902359634637833
1501425650.887578,985,0.20361179113388062
1501425652.098372,994,0.0866667702794075
1501425652.364502,996,0.07447528094053268
1501425652.632035,998,0.0513569600880146
1501425653.752235,1000,0.041483331471681595
1501425655.808748,1014,0.0450669527053833
1501425656.800664,1021,0.2357015311717987
1501425656.94659,1022,0.05270073562860489
1501425657.5405,1026,0.04118609428405762
1501425658.278522,1030,0.05455664545297623
1501425658.555521,1032,0.09652069211006165
1501425658.966242,1035,0.0629841685295105
1501425660.041209,1042,0.03877114877104759
1501425660.213182,1043,0.050488609820604324
1501425660.375513,1044,0.02978353388607502
1501425660.564441,1045,0.05421386659145355
1501425660.812446,1047,0.05842358246445656
1501425661.555383,1052,0.7358213663101196
1501425661.687053,1053,0.06546102464199066
1501425661.886196,1054,0.05745220556855202
1501425662.732096,1060,0.11182650923728943
1501425663.217036,1064,0.043470993638038635
1501425664.566813,1074,0.043860774487257004
1501425664.842976,1076,0.06710807979106903
1501425664.973367,1077,0.06940721720457077
1501425665.234956,1079,0.1406269073486328
1501425671.708138,1119,0.026090631261467934
1501425671.994526,1121,0.06895015388727188
1501425673.783171,1134,0.5474556684494019
1501425674.491881,1139,0.7412145137786865
1501425674.621045,1140,0.08932377398014069
1501425674.879952,1142,0.03465837240219116
1501425675.006331,1143,0.07325531542301178
1501425675.135904,1144,0.05141957104206085
1501425675.670391,1148,0.030432503670454025
1501425676.205992,1152,0.04570525884628296
1501425676.729786,1156,0.1557307243347168
1501425676.860737,1157,0.0806603878736496
1501425677.655377,1163,0.04465820640325546
1501425678.855666,1172,0.04879133403301239
1501425680.166522,1182,0.6936210989952087
1501425680.958163,1188,0.04943247139453888
1501425681.090298,1189,0.043867077678442
1501425682.358364,1198,0.1131957471370697
1501425683.933431,1202,0.018917405977845192
1501425684.73401,1208,0.0513995885848999
1501425685.388334,1213,0.061764538288116455
1501425686.335884,1220,0.032032113522291183
1501425687.143812,1226,0.6195828914642334
1501425687.40613,1228,0.18353652954101562
1501425687.827246,1230,0.06490985304117203
1501425688.554697,1234,0.02787971869111061
1501425688.860474,1236,0.02737412415444851
1501425688.97465,1237,0.009212180972099304
1501425689.483287,1241,0.11953841149806976
1501425689.619074,1242,0.06461147964000702
1501425689.928645,1244,0.012755650095641613
1501425690.072221,1245,0.01208068523555994
1501425690.476543,1248,0.02048558183014393
1501425690.604162,1249,0.07395698130130768
1501425691.13715,1253,0.0322541818022728
1501425691.536931,1256,0.06368628144264221
1501425691.960329,1259,0.1585722267627716
1501425692.485507,1263,0.026566974818706512
1501425692.893259,1266,0.025370188057422638
1501425693.026444,1267,0.018749473616480827
1501425693.98568,1274,0.06762371957302094
1501425696.014352,1289,0.04905807971954346
1501425696.707211,1294,0.04781394824385643
1501425696.971909,1296,0.032049018889665604
1501425697.519173,1300,0.02114173024892807
1501425698.410048,1300,0.039169106632471085
1501425698.958132,1303,0.04559639096260071
1501425700.040628,1311,0.08891426026821136
1501425700.311878,1313,0.0659397691488266
1501425700.444559,1314,0.03103429451584816
1501425700.87533,1317,0.02186157926917076
1501425701.009537,1318,0.02645217627286911
1501425701.540715,1322,0.06391951441764832
1501425702.335289,1328,0.08593099564313889
1501425702.600402,1330,0.06393979489803314
1501425703.825469,1339,0.052327126264572144
1501425706.802865,1362,0.1635541021823883
1501425710.382081,1388,0.0444856658577919
1501425711.696289,1398,0.05508158355951309
1501425711.857657,1399,0.030369315296411514
1501425711.990739,1400,0.037563711404800415
1501425713.279211,1402,0.02728145197033882
1501425713.539602,1404,0.015692785382270813
1501425713.961788,1407,0.016329742968082428
1501425714.100965,1408,0.02654097229242325
1501425714.374905,1410,0.17581039667129517
1501425716.775931,1428,0.16082879900932312
1501425716.908739,1429,0.22512105107307434
1501425717.17282,1431,0.03599892184138298
1501425718.951466,1443,0.04296046867966652
1501425719.783153,1447,0.030156806111335754
1501425720.534822,1452,0.04609689861536026
1501425720.923033,1455,0.012927185744047165
1501425722.014196,1463,0.11515770852565765
1501425722.159721,1464,0.029084941372275352
1501425722.32959,1465,0.030618060380220413
1501425723.321336,1471,0.033855028450489044
1501425723.919405,1475,0.07817165553569794
1501425724.231917,1477,0.29312947392463684
1501425726.522898,1492,0.044159673154354095
1501425727.28495,1496,0.019303299486637115
1501425729.508419,1501,0.06717381626367569
1501425730.012786,1504,0.15075090527534485
1501425731.111325,1512,0.053297463804483414
1501425731.361046,1514,0.05611575394868851
1501425731.525385,1515,0.03768917918205261
1501425731.692878,1516,0.03134662285447121
1501425732.869009,1525,0.034280117601156235
1501425733.138867,1527,0.019141685217618942
1501425733.329206,1528,0.0417550690472126
1501425733.494142,1529,0.017060648649930954
1501425734.046934,1533,0.04948766529560089
1501425734.694295,1538,0.02671181410551071
1501425735.615142,1545,0.17134913802146912
1501425737.47772,1559,0.029870864003896713
1501425737.760643,1561,0.013614144176244736
1501425737.900341,1562,0.012079516425728798
1501425738.675885,1568,0.04072658717632294
1501425738.912754,1570,0.041146401315927505
1501425740.352096,1581,0.019201811403036118
1501425740.896019,1585,0.03660289943218231
1501425741.065937,1586,0.03798241540789604
1501425744.233617,1600,0.05131424590945244
1501425744.790385,1602,0.04189050570130348
1501425744.952478,1603,0.03220175579190254
1501425745.26173,1605,0.030816471204161644
1501425745.415984,1606,0.02871430665254593
1501425745.926339,1609,0.0644286721944809
1501425746.237719,1611,0.030102698132395744
1501425746.648468,1614,0.022102244198322296
1501425746.801688,1615,0.030428726226091385
1501425748.228024,1624,0.10054759681224823
1501425748.543622,1626,0.021587736904621124
1501425749.114829,1630,0.043770574033260345
1501425749.247262,1631,0.03809760883450508
1501425749.851425,1635,0.005250834859907627
1501425750.513615,1639,0.40243372321128845
1501425750.64631,1640,0.059293292462825775
1501425751.316863,1645,0.024979164823889732
1501425752.546826,1654,0.04521973803639412
1501425753.210509,1659,0.025368690490722656
1501425753.651363,1662,0.03454267606139183
1501425754.978896,1672,0.031943097710609436
1501425755.48874,1676,0.021482083946466446
1501425756.496405,1683,0.03343662619590759
1501425760.216588,1702,0.05623921751976013
1501425762.796637,1721,0.01279386505484581
1501425763.216634,1724,0.016566181555390358
1501425763.882384,1729,0.07691071927547455
1501425764.26257,1732,0.043344322592020035
1501425765.187015,1739,0.018309498205780983
1501425766.619727,1749,0.03613042086362839
1501425766.751013,1750,0.05168065428733826
1501425767.543801,1756,0.02605358511209488
1501425767.674641,1757,0.01484593003988266
1501425768.093632,1760,0.02362551912665367
1501425768.624471,1764,0.006197267211973667
1501425768.758525,1765,0.035602837800979614
1501425769.008812,1767,0.28176987171173096
1501425769.40121,1770,0.06279020011425018
1501425769.673276,1772,0.11587384343147278
1501425769.95458,1774,0.019074156880378723
1501425770.909801,1781,0.019672900438308716
1501425771.466312,1785,0.038172315806150436
1501425772.567386,1793,0.031523630023002625
1501425772.957038,1796,0.06390108168125153
1501425773.213185,1798,0.03902781754732132
1501425773.340271,1799,0.12385812401771545
1501425774.706235,1801,0.0964963436126709
1501425774.972661,1803,0.4492739737033844
1501425775.110889,1804,0.15797993540763855
1501425775.252823,1805,0.0219845250248909
1501425777.022501,1818,0.024348102509975433
1501425778.415709,1828,0.018507102504372597
1501425778.825807,1831,0.02341325394809246
1501425779.088091,1833,0.04029551148414612
1501425780.912958,1846,0.0348299965262413
1501425781.071802,1847,0.019697396084666252
