Wall time,Step,Value
1501679192.121565,0,0.12132734060287476
1501679212.854218,100,0.28344279527664185
1501679234.073983,200,0.40165919065475464
1501679254.510017,300,0.4179053008556366
1501679276.121496,400,0.4272381663322449
1501679296.735493,500,0.4196335971355438
1501679318.702985,600,0.42585551738739014
1501679340.990726,700,0.42516419291496277
1501679365.865339,800,0.4241271913051605
1501679387.480278,900,0.4203249216079712
1501679410.353815,1000,0.4248185157775879
1501679431.986454,1100,0.41894227266311646
1501679453.290137,1200,0.42309021949768066
1501679474.21288,1300,0.41686829924583435
1501679494.781952,1400,0.42343586683273315
1501679517.000033,1500,0.42758381366729736
1501679538.832192,1600,0.42516419291496277
1501679558.929769,1700,0.42792949080467224
1501679579.285643,1800,0.4317317605018616
1501679600.688372,1900,0.42585551738739014
1501679621.332735,2000,0.4327687621116638
1501679645.33615,2100,0.4310404360294342
1501679669.839996,2200,0.4272381663322449
1501679692.381019,2300,0.4317317605018616
1501679716.080613,2400,0.4313861131668091
1501679737.14744,2500,0.4334600865840912
1501679757.975449,2600,0.42965778708457947
1501679777.998824,2700,0.429312139749527
1501679798.874481,2800,0.43449705839157104
1501679820.817727,2900,0.43034911155700684
