Wall time,Step,Value
1501423945.018856,0,0.25440406799316406
1501423960.716358,100,0.8060625195503235
1501423976.232721,200,0.8590700030326843
1501423991.366688,300,0.8870020508766174
1501424006.714094,400,0.9030312895774841
1501424021.800945,500,0.9058879613876343
1501424036.616544,600,0.919060468673706
1501424051.725252,700,0.9282653331756592
1501424067.412277,800,0.9328678250312805
1501424082.759427,900,0.9295349717140198
1501424097.268498,1000,0.9371528625488281
1501424112.376388,1100,0.9463577270507812
1501424127.300877,1200,0.9417552947998047
1501424142.256421,1300,0.9485796093940735
1501424157.412014,1400,0.950801432132721
1501424172.71713,1500,0.9539755582809448
1501424187.451628,1600,0.9554039239883423
1501424202.713434,1700,0.9577844738960266
1501424217.844641,1800,0.950801432132721
1501424232.863376,1900,0.9611172676086426
1501424247.677184,2000,0.9639739990234375
1501424263.007765,2100,0.9636565446853638
1501424277.404977,2200,0.9642913937568665
1501424292.691673,2300,0.9615933895111084
1501424308.188065,2400,0.9676241874694824
1501424323.782917,2500,0.966195821762085
1501424339.02636,2600,0.9684177041053772
1501424361.433851,2700,0.9701634645462036
1501424378.885562,2800,0.9707983136177063
1501424394.177429,2900,0.9723853468894958
1501424409.329992,3000,0.9706395864486694
1501424424.187838,3100,0.9727027416229248
1501424439.033512,3200,0.9715918302536011
1501424454.174756,3300,0.9709569811820984
1501424469.321971,3400,0.9730201363563538
1501424484.520002,3500,0.9731788635253906
1501424499.638225,3600,0.9738136529922485
1501424514.29924,3700,0.9747658967971802
1501424529.355043,3800,0.9747658967971802
1501424543.799689,3900,0.975559413433075
1501424558.368246,4000,0.9754007458686829
1501424572.685143,4100,0.975242018699646
1501424587.170947,4200,0.9763529300689697
1501424601.7118,4300,0.9769877791404724
1501424616.253654,4400,0.977940022945404
1501424632.001357,4500,0.978574812412262
1501424648.434522,4600,0.9774639010429382
1501424665.350844,4700,0.9792096614837646
1501424680.69692,4800,0.9798444509506226
1501424695.890098,4900,0.9803205728530884
