Wall time,Step,Value
1501447784.524002,0,0.11893434822559357
1501447852.557846,100,0.358705997467041
1501447918.07636,200,0.8011417984962463
1501447975.586218,300,0.9448144435882568
1501448037.489369,400,0.9467174410820007
1501448104.896992,500,0.9305423498153687
1501448162.922188,600,0.8991436958312988
1501448222.547989,700,0.9181731939315796
1501448281.358065,800,0.9676498770713806
1501448346.817727,900,0.9590865969657898
1501448409.649685,1000,0.9752616286277771
1501448476.773413,1100,0.9686013460159302
1501448537.439502,1200,0.9724072217941284
1501448604.882434,1300,0.9657468795776367
1501448662.791916,1400,0.9809705018997192
1501448732.406843,1500,0.9714557528495789
1501448797.850743,1600,0.9324452877044678
1501448861.453325,1700,0.7935299873352051
1501448931.414877,1800,0.9828734397888184
1501449010.282194,1900,0.9828734397888184
1501449079.95324,2000,0.9819219708442688
1501449150.708739,2100,0.9257849454879761
1501449227.261648,2200,0.9581351280212402
1501449300.852546,2300,0.9847763776779175
1501449374.024283,2400,0.9847763776779175
1501449443.499143,2500,0.9857279062271118
1501449505.900767,2600,0.9838249087333679
1501449581.511159,2700,0.9657468795776367
1501449635.192653,2800,0.9647954106330872
1501449711.081345,2900,0.9847763776779175
1501449774.27715,3000,0.9847763776779175
1501449839.522958,3100,0.9838249087333679
1501449912.889798,3200,0.9847763776779175
1501449985.869055,3300,0.9857279062271118
1501450064.621314,3400,0.9800190329551697
1501450123.117446,3500,0.9847763776779175
1501450194.528826,3600,0.9857279062271118
1501450268.124049,3700,0.9866793751716614
1501450345.69989,3800,0.9857279062271118
1501450419.210329,3900,0.9847763776779175
1501450487.556502,4000,0.9800190329551697
1501450558.249503,4100,0.9857279062271118
1501450636.63089,4200,0.9514747858047485
1501450708.107431,4300,0.9876308441162109
1501450777.008772,4400,0.9828734397888184
1501450860.842338,4500,0.9838249087333679
1501450933.065603,4600,0.9857279062271118
1501450999.439048,4700,0.9790675640106201
1501451083.550024,4800,0.9800190329551697
1501451153.690092,4900,0.9866793751716614
